,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28
Pilõezinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,1,0,2,0,0,0,6,0,0,3,1,6,2,9,7,8,0,0,0,1,4,5,7,0,1,0,0,8,5,5,0,0,0,0,9,3,0,11,1,0,0,1,1,1,0,18,0,1,2,11,12,4,4,0,2,0,5,0,9,0,0,-5,10,0,3,3,0,0,0,0,10,0,0,3,1,0,1,0,1,19,0,0,0,0,0,0,0,0,0,10,1,1,3,0,0,0,0,1,20,1,0,1,0,10,9,8,2,1
Curral Velho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Água Branca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,2,1,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,1,2,3,1,0,0,0,0,0,2,0,2,0,0,1,0,2,0,0,3,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,-1,1,0,0
Catingueira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,-1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Bom Jesus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0
Logradouro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,1,1,0,-1,1,2,0,0,1,13,2,0,5,4,1,0,8,0,1,1,5,0,0,4,7,2,7,8,0,0,7,1,5,5,0,0,0,2,0,0,0,2,0,1,0,0,1,5,2,0,0,-1,0,0,3,1,0,0,1,2,1,2,6,0,0,1,3,1,1,1,0,0,1,3,1,0
Serra Branca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,2,5,0,0,0,0,0,2,2,0,7,0,0,0,2,3,1,5,6,0,0,7,4,2,5,6,1,0,14,5,4,7,3,0,0,6,3,1,2,0,0,0,0,1,7,9,4,0,0,2,0,0,0,0,0,0,7,8,0,0,1,0,0,2,4,0,3,1,0,1,0,1,3,0,2,0,0,0,3,0,10
São Sebastião de Lagoa de Roça,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-5,0,0,0,18,3,0,2,8,0,0,0,12,15,0,0,0,0,10,1,0,0,12,0,1,14,1,0,14,3,0,0,1,0,0,-5,10,0,0,0,3,0,0,13,0,0,0,9,0,0,9,0,0,0,0,5,0,12,0,0,4,4,1,0,0,0,0,0,16,0,0,13,0,0,0,7,1,0,5,0,0,5,5,-5,-1,7,0,0,0,6,-1,0,5
Damião,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,2,0,0,0,1,0,0,0,2,0,3
Uiraúna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,1,0,1,2,0,1,-1,0,0,3,4,0,0,1,0,0,1,0,1,1,0,0,0,1,0,5,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,3,1,0,0,3,1,5,2,-1,1,1,1,6,1,1,8,4,1,1,13,2,2,1,5,3,1,2,2,4,5,5,4,7,4,4,1,2,5,8,5,1
São José de Caiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,3,1,0,0,13,-12,0,0,0,1,3,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,3,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Baía da Traição,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,10,0,0,0,2,8,1,0,0,0,6,8,-1,0,2,0,0,1,18,1,0,0,0,0,2,9,7,1,0,0,0,3,26,0,8,5,1,0,3,11,1,16,4,0,0,12,4,22,1,1,0,0,1,31,45,12,11,0,1,2,16,29,3,5,2,1,2,14,24,8,6,7,11,8,5,8,11,9,7,-1,13,4,4,2,12,2,1,12,0,13,6,6,4,7,15,6,16,0,7,1,1,2,3,0,11
Alhandra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,7,9,0,0,8,2,12,4,0,3,3,0,6,7,0,0,0,9,0,19,27,-11,13,9,3,0,6,14,14,5,16,1,0,10,5,12,2,6,1,6,12,10,0,11,7,0,0,10,0,3,10,10,0,1,3,9,19,17,3,1,1,7,9,8,4,6,18,14,13,11,12,3,0,0,0,13,10,8,9,3,1,2,40,18,7,-3,1,2,2,3,5,0,2,4,0,1,0,2,3,7,1,1,1,3,4,0,2,0,0,0,5,2,1,1
Alagoa Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,3,9,2,0,0,1,0,2,11,2,0,0,4,7,20,6,2,0,0,11,0,2,20,8,1,0,11,26,22,34,0,0,20,11,8,0,5,8,0,29,41,0,40,7,2,0,0,52,-5,4,2,19,1,0,27,8,24,30,3,3,5,19,20,23,15,1,0,1,17,12,33,8,7,0,0,0,37,10,24,1,0,0,7,39,-23,22,-9,0,4,28,1,6,6,7,1,0,14,9,3,3,9,1,3,12,13,16,35
Araruna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,6,0,0,0,3,5,3,0,5,5,1,0,11,1,1,15,7,0,0,1,11,8,6,15,1,0,11,4,14,9,0,0,0,15,6,6,0,0,0,0,18,4,5,5,3,1,1,4,3,2,0,0,0,0,0,0,-1,1,0,0,0,2,2,1,0,0,1,0,0,1,3,0,2,0,0,2,4,3,1
Nova Floresta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1,3,0,0,1,0,0,1,0,1,0,0,2,1,3,1,1,0,0,3,1,3,1,5,-1,0,1,2,4,2,-1,0,0,2,1,1,1,0,0,0,2,0,0,2,4,0,0,2,0,1,1,0,1,0,0,0,3,1,0,0,1,0,1,1,0
Taperoá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,4,3,0,2,1,0,0,0,0,5,0,0,2,0,0,0,0,0,1,0,9,-2,0,-2,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,0,5,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,3,4,8,0,0,2,0,0,0,4,0
Belém,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,0,2,3,0,0,0,0,2,12,-2,4,5,1,1,4,7,13,4,9,0,0,10,5,5,2,6,0,0,11,5,0,29,12,0,2,32,12,2,20,20,1,1,25,14,21,20,20,0,2,22,50,23,25,20,0,6,14,2,31,4,1,1,1,4,66,21,22,9,1,6,2,6,45,26,34,0,2,11,25,14,50,11,0,8,13,-8,17,4,3,2,3,10,15,10,8,11,0,0,8,8,4,14
Picuí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,3,-2,1,1,0,5,3,2,6,3,2,0,3,1,1,2,3,1,0,4,2,6,0,4,2,0,1,5,1,3,2,3,-1,0,4,3,6,1,3,0,5,4,10,2,2,11,2,3,4,0,5,2,2,0,1,4,6,5,3,2,0,0,5,4,2,2,0,0,0,6,-2,-1,6,5,0,0,1,3,5,1,4,0,0,7,11,5,12,0,1,0,5,12,4,0
São João do Tigre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1
Alagoa Nova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,1,0,1,2,4,3,2,11,1,3,2,5,7,-1,5,0,1,13,4,9,7,5,0,2,8,5,0,15,7,2,1,6,0,6,10,1,1,1,1,2,7,-1,10,1,7,4,6,0,5,4,0,2,9,2,2,0,1,0,0,2,5,7,2,1,0,1,0,6,0,0,0,1,0,5,5,3,2,1,0,0,3,1,1,0,8,0,0,2,0,1,0,0,0,1,5,1,11,8
Riachão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,6,0,0,0,2,0,4,2,0,0,2,1,0,0,2,0,1,0,1,0,0,3,2,0,1,3,0,0,2,0,1,3,2,0,0,2,1,1,2,1,0,1,2,2,1,8,0,-2,0,2,3,1,4,0,-1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0
Conde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,5,3,1,0,0,1,1,0,1,0,1,1,2,2,6,3,6,0,5,3,13,0,0,0,1,22,7,-13,11,5,0,2,5,6,6,11,10,0,5,8,7,9,15,-2,0,11,11,17,2,18,25,0,5,14,1,21,30,0,1,10,31,14,20,-1,15,0,5,18,12,13,16,14,1,5,20,19,11,3,2,1,1,4,23,8,9,12,1,3,2,11,15,1,0,2,1,14,12,1,3,5,1,1,8,2,1,13,3,2,1,7,14,7,3,2,0,0,3,3,5,3
Olho d'Água,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,4,0,0,3,1,1,1,1,2,1,0,2,0,0,0,2,-1,-1,0,-1,1,0,0,0,3,0,1,0,0,0,1,0,0,0,4,0,0,-1,1,1,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Santana de Mangueira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
Princesa Isabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,2,0,1,0,0,0,3,1,0,1,0,0,6,1,0,3,3,0,0,3,1,0,2,-1,0,0,1,1,0,0,1,0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,8,3,0,0,0,0,2,1,0,1,0,0,0,3,1,2,3,1,1,1,4,1,-1,1,0,0,0,3,4,0,1,1,0,1,1,-1,0,4
Pilões,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,3,-1,0,-1,2,1,2,-1,1,2,-1,0,6,4,0,0,0,0,0,5,0,0,1,0,1,0,1,0,0,1,2,0,-2,3,0,0,1,0,0,1,0,0,3,0,0,0,0,4,1,5,6,0,0,4,2,6,0,0,0,0,6,0,8,4,1,0,0,0,4,8,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
Caturité,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,6,2,-1,0,0,3,0,1,0,1,0,0,4,0,0,5,0,2,3,0,0,2,4,0,0,3,1,0,10,0,0,6,0,0,0,0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,18,3,0,0,0,0,0,10,1,-5,0,1,0,-1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0
Várzea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
